ID_REF	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
1553279_at	5.358920421	5.189958237	5.283014038	5.609762122	5.305480629	5.175464211	5.366550493	5.352450878	5.221791392	5.117709812	5.45012679	5.359078838	5.1726899	5.163155592	5.65047017	4.901035329	5.292260493	5.510936562	5.28538151	5.326720075	5.197596402	5.158906259	5.4791095	4.828408359	5.288468397	5.783660807	5.289201478	5.188366705	5.270342622	5.306566018	5.181232751	5.312430846	5.320291713	4.753639854	5.207585827	6.219520751	5.259473759	5.120348452	5.264007812	5.248608552	5.516006354	5.222392718	5.624486359	5.622605358	5.241707383	5.462722736	5.112943618	5.43997712	5.641277943	5.292810338	5.413337506	5.634724989	5.442718036	5.175112125	5.496807906	6.566581873	5.198626266	5.174198338	5.038890485	5.10364418	5.296801325	5.649137603
1553280_at	3.686367225	3.887863393	3.899743723	3.629692517	3.590649421	3.86664255	4.144399797	3.893083982	4.650690459	4.575499401	4.329181777	3.986273599	3.833561506	4.528978792	4.259145444	3.374648306	3.660869385	4.493700101	3.54701125	3.781628877	4.392133402	4.212538314	4.16640263	4.094926547	4.095361097	3.831021001	4.480954423	4.079155489	4.05582813	4.142901229	4.05002479	3.996137651	3.814939066	3.76923849	4.210955774	3.995085099	3.718187002	3.881553512	4.616540449	3.817366393	3.841641945	3.880855157	4.401085059	4.02320472	3.636083731	3.982943322	3.982277496	3.789329435	4.785568987	3.975397589	4.189901928	3.703791794	3.671599177	3.723878255	3.854831044	3.778674486	3.417601243	4.020213458	4.20334825	3.675587293	4.564133304	4.056158079
1553281_at	3.570362901	3.643062611	3.210863361	3.797259445	3.601447638	3.768992795	3.60564658	3.356154084	3.552762142	3.651646901	3.643631583	3.637923976	3.229478539	3.590325941	3.578100774	3.4951271	3.736010987	4.091317823	3.674740193	3.55952797	3.532737851	3.841810162	3.177863624	3.537588321	3.685504839	3.586372366	3.417987554	4.028878429	3.504177642	3.483743919	3.540523529	3.512997279	3.646183727	3.809287339	3.644953752	3.950669576	3.619791078	3.802675295	3.671614933	3.639245028	3.675703979	3.70049174	3.593897519	3.708710623	3.622213895	3.525943433	3.33504546	3.300116626	3.564799736	3.644221288	3.772519308	3.434694092	3.878573621	3.895933923	3.874967436	3.429478817	3.985735123	3.431241487	3.434366913	3.810055169	3.540618873	3.499136704
1553282_at	3.012408174	3.311987037	3.303917624	3.366122242	3.469893949	3.279099114	3.473774292	2.96872581	3.29239217	3.139246502	3.260762271	3.015242705	3.116486759	3.605523872	3.338489671	3.047920619	3.550628864	3.165587306	3.234689837	3.34143218	3.315591811	2.888030274	3.299107804	3.304373691	3.027519965	3.102213723	3.273087618	3.201142836	3.042740729	3.220681359	3.313839639	3.189925514	3.144772362	2.97108252	3.067140129	3.048064772	3.201690752	3.015830375	3.336397168	3.160628441	3.34621552	3.243677293	3.314212496	3.204954075	3.394356868	3.245363949	3.129388512	3.135068103	3.113772938	3.15896731	3.025428185	3.239491626	3.29399996	3.297723487	3.022243338	2.95906181	3.27745672	3.214217545	3.125009755	3.122703785	3.147613172	3.208298924
1553284_s_at	3.535493495	3.493641368	3.66135954	3.36535478	3.694194285	3.765009853	3.72902905	3.607671311	3.746237552	3.825002032	3.664965501	3.752087799	3.681456625	3.897039107	3.633285511	3.667889378	3.545482954	3.812102919	3.610558701	3.488090213	3.833822114	4.087267638	3.835875655	3.719019304	4.052532023	3.513809094	3.78952098	3.936886953	3.362188618	3.668607652	3.542732172	3.501119555	3.567981616	4.02737878	3.556088529	3.774998398	3.910725971	3.774125124	3.650435159	3.430403833	3.671804101	3.462410268	3.672050851	3.660693422	3.453120072	3.784699106	3.582243987	3.680669327	3.310480682	3.825876459	3.779348783	3.874180729	3.418924662	3.728695188	3.698138323	3.739077246	3.604581333	3.755570084	3.31881323	3.85862781	3.568231853	3.445043561
1553285_s_at	3.186571363	3.102320451	3.086933385	3.583728142	2.930073591	3.078703656	2.941793707	2.948899878	3.172746348	3.317976211	3.005858628	2.849510715	3.228386613	3.72843246	2.852706357	3.00092707	3.22740783	2.916208408	2.946961113	3.146361349	3.127764961	3.604223987	3.047601686	3.31944519	3.022128402	3.127658877	3.304197393	3.307414291	3.054213351	3.123546579	2.913557986	2.890981419	3.196783085	2.926748035	3.162627337	3.157421788	3.387088014	3.035153202	2.774311182	3.035153202	3.374964097	2.820899799	2.825710059	3.166047586	2.945481899	3.197058721	3.442074249	3.1012535	3.136264421	3.313772973	2.872088742	3.184177604	3.194236568	2.978476756	3.055113807	3.932119986	3.182762721	2.955490975	3.082748094	2.940448126	3.378973877	3.138918392
1553286_at	5.347526357	5.681460296	5.84691687	5.922540383	5.325834788	5.439327863	5.74078505	5.399267338	5.274126791	5.820420483	6.194444795	5.599766368	5.429122646	5.751724409	6.167168775	5.617684677	5.896456687	5.263829504	6.212817697	5.538386875	5.308911417	5.748163082	5.418748204	6.089741004	5.727752502	5.155251377	5.40132369	7.014337222	5.621272148	5.085011733	5.618189982	5.348905951	5.560756413	4.762998381	5.631874309	5.635991967	6.022983879	5.484025582	5.72723225	5.758712645	5.374102955	5.668539662	5.771264451	5.623183584	5.829235628	5.515989013	5.625781043	5.527602653	5.415706521	5.918956761	5.595754117	5.455908788	5.312998653	5.556654564	4.983343194	5.832827268	5.468693323	5.386754798	5.771264451	5.924838076	5.751724409	5.516531566
1553288_a_at	2.961034098	3.086460533	3.190250416	3.322148824	3.169349375	3.037464134	3.330846375	2.888572052	3.157186886	2.923502455	3.344968235	3.0755845	3.111126721	3.273996581	3.009580984	3.082123183	3.506645423	3.270032162	3.839259612	3.354800065	2.996305631	3.595813207	3.062670101	3.057208752	3.132857687	2.979753729	2.970281455	3.505280317	2.985940215	3.495337033	3.363800203	3.076002737	3.173980559	2.861242424	3.311925021	3.238492917	3.03511599	3.235668626	3.154401201	3.043282995	3.014600231	3.233143132	3.405817536	3.408245679	3.352107938	3.105956677	2.818131067	3.408081202	2.909716323	3.283458895	3.053110074	2.884772036	3.257474071	3.068663991	3.175812152	3.898760397	3.097667356	3.222704463	2.9827564	3.304758705	3.383649989	2.848708421
1553292_s_at	4.986887227	4.41524362	4.258898976	3.973586422	4.034415158	4.242190495	4.540063195	5.50449372	4.556483198	3.970049278	3.180241466	4.095267686	3.51820532	3.91983164	4.47604405	4.360237994	3.733951215	5.19142074	4.533120413	4.078444839	5.444530048	5.267242154	4.528847352	4.92103359	4.023945477	3.981631004	4.310501505	4.109604282	4.678292228	4.885251806	4.291744544	4.267695911	3.798996653	5.979413799	4.114905364	3.847529561	4.189987754	4.448841483	4.023455204	4.0227971	4.275592279	3.827707679	4.031613486	4.866096263	3.976998673	4.362357038	4.378181469	4.385093049	3.41620804	4.027177536	3.683605449	3.909774264	4.044760502	4.202535839	4.281029691	3.680990074	4.535804486	4.567506578	4.12601526	6.938200459	4.054543068	3.553902563
1553293_at	2.829696281	2.860805228	2.859442607	2.847680865	3.134497225	2.87224077	2.79111901	3.107230085	3.09438846	2.973445249	2.94041498	2.874662057	3.035779318	2.691897399	3.133517686	2.729370428	3.053174292	2.917148035	3.113071605	2.801423695	2.828123067	3.00088823	2.959667314	2.765133523	2.959208151	2.785945018	2.980839818	2.723720647	2.693960761	3.038549649	2.863703784	2.981733645	2.967624415	3.03650347	2.91702606	3.063683154	2.980261801	2.603103027	2.826748512	2.773151028	2.753161101	3.034670082	2.915078193	2.75501154	2.974772072	2.977756828	2.861805088	2.873702221	3.307090433	2.919514825	2.810728645	2.714457011	2.942729771	2.893117692	2.981819031	3.158159781	2.861805088	2.793150897	2.835352352	2.724868798	3.003503026	3.056734991
1553295_at	2.783419014	2.99914535	2.438601207	2.830257728	2.583158811	2.531960598	2.557655005	2.567222179	2.531414449	2.862914794	2.427452226	2.698403048	2.632205935	2.922209785	2.591684812	2.763986317	2.588715671	2.654717564	2.663408276	2.726374016	2.844844527	2.513384493	2.512803078	2.725023465	2.772471517	2.577133536	2.69160761	2.665651582	2.777280416	2.722433899	2.77641313	2.808709767	2.597730958	2.789765594	2.535331805	2.482794473	2.612158622	2.513492613	2.594145273	2.631065271	2.626283876	2.673419854	2.443073494	2.436980232	2.687566073	2.817595217	2.568507991	2.740402097	2.578383773	2.688484684	2.642915549	2.864281083	2.803503155	2.668230641	2.480188662	2.436925308	2.612264181	2.556862039	2.634017105	2.793919095	2.680343391	2.661013403
1553296_at	3.122382362	5.242123281	3.517307283	5.304979116	3.72884135	8.757934708	4.090018425	3.286870221	6.450330167	3.306209027	5.801742207	4.256763521	3.201629987	4.86214404	7.101923993	6.011002566	3.237247035	6.443803889	3.149800696	4.520688455	6.631728786	3.418685943	3.104329689	4.900099065	4.004703966	3.561868108	3.965272613	3.535993373	3.659223418	3.872191208	3.46362852	3.42478326	5.710342295	6.412928373	7.575974133	3.179157421	2.956548646	3.44149202	5.752455469	4.138832945	3.069588835	3.143741012	3.349903217	3.505956921	3.318034838	4.375048564	5.67089485	3.914499939	4.769856503	6.743121691	2.990932452	5.735603001	4.461350004	3.331781065	5.759077447	3.264854836	3.786209428	6.988338329	3.202669858	3.193094998	5.828597188	3.623388666
1553297_a_at	6.293578777	6.683815527	5.849123407	6.661982428	6.693837377	6.918555024	6.891883217	6.396356718	6.363365759	6.039188263	6.293578777	6.486734702	6.477499186	6.290418874	6.677005734	6.406325688	8.160877339	6.352467444	6.556542689	6.208811597	6.313586383	7.136396263	6.988338329	6.231754123	6.291619563	7.078026493	6.6206597	6.930619812	6.54969969	6.545092644	6.471589076	6.22270101	7.233696073	6.567295748	6.138582111	6.946286226	6.884101565	5.618986292	5.910517444	6.541686223	6.475007579	6.500645384	7.464889968	6.7089162	6.499903621	5.613616232	5.813523168	6.227732161	6.089442689	6.810420465	7.220338606	6.722391677	6.460376325	6.832056924	6.411310273	6.705483155	7.121497078	6.537433884	6.881968771	5.942819452	6.577208455	6.307375963
1553298_at	3.720409294	2.843069456	2.563665723	2.775083734	3.154452282	4.591324316	2.871664591	2.709227263	2.695243753	5.253003956	2.84700384	2.710866689	3.506768718	3.030334071	3.204992295	2.62385502	2.921917356	2.83123751	3.109240875	2.897787998	2.574946536	2.618134531	2.989291852	5.299663261	2.806618564	3.460492149	2.781585463	2.907710129	2.526657391	3.16789312	3.022825577	2.75116639	3.330245258	2.881486274	3.076848508	3.0625991	3.068761131	2.769508697	4.207605443	4.085576768	2.608568613	2.742599209	2.81157949	3.840209854	2.928617232	2.726465162	4.065988949	4.326381214	2.800292473	3.93009712	3.016331841	3.196765809	3.219194234	2.820475266	2.654232665	2.867381922	3.256775109	5.017063015	2.721034219	2.57699084	3.471056199	3.54218245
1553299_at	3.83802484	3.540783573	3.973586422	3.442096786	3.071930161	3.75373968	3.327671991	3.810834629	3.204503258	3.233775715	3.384615879	3.168530429	3.226807592	3.152114784	3.183437379	3.510850929	3.285437425	3.500235579	5.567554509	3.097861122	3.216485578	5.664010674	2.790256647	4.613891048	3.095258231	2.979251218	3.507930539	5.159583845	3.381222377	3.73267305	3.55023277	3.776766473	3.331464456	3.559999832	3.423681304	3.645656121	4.102195682	3.035153202	3.336397168	3.136337598	3.067695665	3.136100549	3.021228538	3.122665215	4.833625637	2.85789002	3.091434116	3.518019521	3.468858342	4.398908023	3.299624473	3.418306117	3.001623449	3.389056916	3.610105551	3.705535182	3.614990974	3.334380462	2.818619881	2.968282557	3.274608459	3.195075073
1553300_a_at	4.214004127	5.503108252	3.914918982	3.852332682	4.299696353	3.498519814	4.251259887	4.081012445	4.149819453	4.154744808	4.960000776	4.780188552	4.160623298	4.380362568	3.655903439	3.680793911	3.473681818	4.401804504	3.706129278	4.021883046	4.722644947	5.090522618	3.638923904	5.534699493	5.465010744	3.964774787	4.065204203	3.042494456	4.10933698	3.824094336	3.84394887	4.69817752	3.718845828	4.052715449	3.947389176	3.683605449	3.770112186	3.54573302	3.603371461	4.138103699	3.553900541	4.016111503	4.129295253	4.287360319	4.041583435	4.371009471	4.064220996	3.971949934	4.184728207	3.757018112	3.998842856	3.835363995	3.753212018	4.010122196	4.236045464	4.071412899	4.060690629	4.117372562	3.892102911	4.6310344	4.325467365	4.188780773
1553301_a_at	3.577983179	3.512832859	3.295276137	3.600745336	3.377817894	3.531504019	3.411485001	3.906401566	3.492694705	4.190620766	3.443650878	3.228579722	3.313822388	3.389662596	3.253673387	3.295276137	3.060128975	3.190742354	3.019834712	3.471187268	3.35457042	3.033762407	3.505382713	3.337788215	3.850599732	3.290486275	4.619872334	3.199655537	3.677195291	3.604644281	3.170859199	3.433127251	3.381222377	3.430157601	3.82073831	3.659884265	3.308870931	3.457378633	3.711816147	3.269323576	3.843139762	3.079641348	3.787687522	3.463789377	3.37425342	3.713709606	3.708682854	3.360638893	3.480759037	3.153828391	3.818724228	3.42875781	3.22998028	3.846150474	3.26902498	3.621007042	3.082006958	3.931447745	3.466343453	5.029419266	3.486833719	3.341746681
1553303_at	3.860774093	4.221888145	4.396250134	3.794747241	4.507185122	4.022381156	4.022917941	4.003809156	4.23162432	4.101262137	4.188964195	4.309311099	4.146505583	4.045601871	4.385058961	4.137729883	4.107460243	4.159637766	4.302401466	4.181718788	4.05597417	4.183723486	4.143006411	4.024548952	3.919329713	4.154589595	4.105210652	4.676163235	4.096466323	4.134038152	4.00054073	4.082826893	4.205292858	4.359430589	4.118284814	4.162476862	4.099883137	4.183517473	4.100577964	3.965264	4.06515632	4.032155234	3.846594061	4.056694605	4.19492338	4.209215154	4.15544856	4.1009436	4.05635887	4.073907962	4.618251186	3.98988054	4.143590591	4.081099858	4.145086915	4.389790707	4.325656584	4.142981129	4.144399797	4.014182761	4.041310967	4.154589595
1553304_at	4.417043757	4.586283832	4.519202388	5.411327653	4.497445296	4.222340414	4.574141822	4.174893621	5.007745263	5.708298311	4.91091725	5.390305121	4.723055615	4.533900871	4.271790295	4.606675035	4.093187828	4.673604697	4.491452279	5.303373053	4.557806478	4.882736061	4.136033302	4.435639328	4.919892585	4.244645588	4.028774466	4.9937837	4.684980591	4.40058641	4.907439066	4.75853517	4.461864476	4.306488587	5.157654678	4.323464904	4.926107971	4.679004404	4.484898764	4.26420304	4.258521715	4.113300732	5.157142541	4.533726929	4.165438077	4.34094626	4.473268385	4.535590245	4.943577416	4.846717221	4.447440413	4.043916977	4.53209114	4.708410787	4.648023377	5.220382713	4.726055548	5.012237916	4.598559283	4.63354082	4.941588288	4.609982722
1553306_at	3.378281086	3.308028916	3.583455086	3.621625741	3.113889525	3.115343914	3.197496631	3.206837691	3.286418082	3.234315184	3.306699138	3.23887451	2.890215907	3.605341219	3.282678218	3.448415601	3.28777264	3.411685885	3.239573946	3.405690679	2.95194698	3.187868636	3.027090342	3.356487338	3.364163714	3.011660928	3.071656811	3.088166041	3.204829579	3.308399511	3.035999834	3.407454743	3.23750904	3.225191057	3.237140196	3.29694735	3.188081071	3.146266215	3.227164687	3.031612427	3.163517781	3.308398095	3.064297038	3.330369457	3.257829835	3.369305506	3.116216375	3.166271468	3.108440601	3.381058918	3.310875087	3.418306117	3.281765144	3.068995712	3.232715595	2.710876003	2.952239181	3.240258422	3.074596358	3.012245107	3.141346887	3.184783539
1553310_at	2.892015462	2.950792211	2.94893176	2.737216788	2.814161449	2.731092116	2.851658595	2.748924256	2.932536758	3.042819617	2.928133551	2.999904335	2.75000501	3.0555274	2.796501916	3.155156384	2.902467654	2.612184054	3.046756051	2.577839289	2.860187546	2.853202129	3.044862555	2.891787248	2.71555818	2.772932532	2.825176227	3.007174551	3.034544104	2.75263706	2.692545364	2.644284584	2.616750833	2.84823955	2.93641855	2.875250598	3.000613125	2.709388079	3.138054731	2.988964184	3.106085764	2.836695334	2.940940758	3.024059154	2.848041874	2.687993781	2.753043053	3.101996166	2.981704218	3.015595455	2.738630034	3.006354251	3.014192829	2.706675472	2.766842646	3.028236488	2.914090656	2.703596894	2.943245342	2.854461707	2.866268952	2.845057076
1553311_at	2.904139472	2.961058515	2.91295169	2.722882292	2.89646969	2.79730193	3.013048668	2.724335811	2.831175793	2.583304214	2.718692171	2.827817362	2.856271607	2.539968796	2.527600409	2.714634195	2.794676439	2.712786211	3.106199021	2.561332692	2.992502479	3.088941417	2.631250209	2.597345002	2.735995816	2.653728468	3.018675463	2.793522783	2.756739666	2.889842177	2.755900007	2.728979578	2.726465162	2.916208408	2.681720375	2.602790106	3.167867895	2.838806755	2.539127379	2.614987005	2.762744571	2.917676283	3.076449485	2.613243494	2.51201344	2.788560446	2.799614453	2.626751479	2.594628785	2.705705712	2.582585616	2.586494036	2.732586073	2.965293749	2.58596421	2.432761884	2.835610037	2.985456634	2.639656391	2.688694898	2.913125531	2.633395641
1553313_s_at	4.783428173	4.678084504	4.060203973	4.400340795	4.013795887	4.597794504	4.222895898	3.616821486	3.890205371	3.900105565	3.835409229	3.884740525	4.433238095	4.197785912	4.143064422	4.074000735	3.74716783	4.061893646	5.464134019	4.288958603	4.056576567	5.233310992	4.028568313	4.593012774	4.091634583	4.45505324	4.383310871	4.805874835	4.883674293	3.885235041	4.727748271	3.939908869	3.718843204	4.151064424	4.192099033	4.083239419	5.231351708	4.033862503	4.193683438	4.424542373	4.014573828	4.395119305	3.783352479	4.532652611	4.46676116	4.149692381	4.259820621	4.238859362	4.22860892	4.363971191	3.76026148	4.273803457	4.832110238	4.064020316	5.288097274	3.983805773	4.166137921	3.843017994	4.902190858	3.819036813	3.786862003	4.227895437
1553314_a_at	3.607075975	3.064384364	3.142134331	2.841415258	2.797973969	2.882191538	2.908734543	3.121154228	3.059108871	2.963609247	2.958781643	2.673863027	2.902716961	2.917472359	2.824279417	2.922752784	2.8836866	3.148774534	3.067123269	3.108802587	2.762043952	2.80668814	3.308454785	2.758486721	3.015907992	2.772945187	2.952747452	3.11858268	2.909716323	2.847563668	2.723909699	2.925550213	2.798154118	2.917877501	2.731625831	3.216601824	2.960863719	3.150081421	2.750476714	2.502425263	2.941122121	2.785968639	2.827755363	2.726942498	2.967079771	2.924074225	2.804527371	3.151593796	3.238663838	2.780834118	2.911316048	3.025893777	3.23285576	2.90891532	2.948287065	3.083582449	2.88570452	2.543265697	2.83906089	2.909716323	2.856811609	3.121580175
1553315_at	2.842590808	2.636972568	3.051856161	2.928745382	2.911235513	2.615081162	2.881552259	2.976341938	2.765520066	2.810172799	2.875394592	3.00287335	2.86785971	2.718055837	2.929287186	2.872606468	3.169567475	2.724584484	2.966154806	3.088558274	2.976341938	2.983520951	2.715791358	2.867566648	3.101100165	2.933438336	2.763631025	3.035508565	2.717702308	3.050101423	2.777079623	2.788847109	2.853138983	2.874961879	2.81305443	3.013254043	2.6591918	2.87459878	2.829991587	2.666111512	3.313398951	2.736950642	2.847633433	2.681431592	2.785438119	2.904328216	2.687662198	2.945799451	2.919215821	3.076892525	3.027117888	2.768792519	2.86716246	2.890148994	2.613831881	2.879283875	3.189598453	2.772210234	2.853223403	2.945179567	2.89376185	2.950396931
1553316_at	3.14921945	3.091634326	3.401292719	3.389092678	2.795291618	3.220499256	2.969828985	2.756465187	3.216773822	3.070285515	2.82384637	3.048627371	3.443199032	3.300487659	3.300740336	2.901199324	2.998349782	3.296778337	3.206180578	3.116233843	2.981878113	3.147765024	3.165751623	3.033768692	3.156167724	2.949702714	2.857416822	3.532426991	2.980718814	3.233309212	2.910462721	3.105514777	3.269873636	3.264564248	3.572247472	3.063517937	3.020779109	3.035153202	3.421246152	2.915761938	2.977672826	2.95976974	3.141605662	3.18079295	3.058028208	3.133024977	2.909716323	2.789596178	3.231218791	3.104423582	2.916574447	3.701442145	3.256428824	3.362217782	2.995800855	3.124809665	2.908129445	3.238895813	2.738619069	3.15057651	3.074241941	3.113705374
